state,county,cat_1_count,cat_2_count,cat_3_count,cat_4_count,cat_5_count,hurricane_count,tropical_storm_count,extratropical_system_count,tropical_depression_count,low_count,subtropical_depression_count,dissipating_storm_count,current_cases,current_deaths,previous_cases,previous_deaths,2019_population,change_in_case_ratio,change_in_deaths_ratio,storm_composite,km_cluster,dbs_clusters,latitude,longitude,coordinates
Virginia,Bedford,0,0,0,0,0,0,2,1,2,0,0,0,367.0,8.0,311.0,7.0,78997.0,70.90000000000003,1.2658708558552856,4,3,0,37.2538794,-79.4703885,"(37.2538794, -79.4703885)"
Virginia,Amelia,0,0,0,0,0,0,0,0,0,0,0,0,81.0,2.0,73.0,1.0,13145.0,60.9000000000001,7.607455306200076,0,3,0,37.3212714,-77.973865,"(37.3212714, -77.973865)"
Virginia,Mecklenburg,1,0,0,0,0,1,1,1,0,0,1,0,446.0,32.0,311.0,32.0,30587.0,441.3,0.0,2,0,0,36.6421724,-78.3842227,"(36.6421724, -78.3842227)"
Virginia,Nottoway,0,0,0,0,0,0,1,1,1,0,0,0,182.0,14.0,177.0,9.0,15232.0,32.90000000000009,32.825630252100844,2,3,0,37.1148487,-78.0195387,"(37.1148487, -78.0195387)"
Virginia,Powhatan,0,0,0,0,0,0,1,2,0,0,0,0,149.0,4.0,132.0,4.0,29652.0,57.30000000000001,0.0,1,3,0,37.5643209,-77.88245959999999,"(37.5643209, -77.88245959999999)"
Virginia,Caroline,0,0,0,0,0,0,1,2,2,0,0,0,216.0,5.0,192.0,5.0,30725.0,78.10000000000002,0.0,3,3,0,38.0445557,-77.2864879,"(38.0445557, -77.2864879)"
Virginia,Prince William,0,0,0,0,0,0,0,1,1,0,0,0,9566.0,176.0,9089.0,173.0,470335.0,101.40000000000008,0.6378432393931984,1,3,0,38.7838939,-77.6077865,"(38.7838939, -77.6077865)"
Virginia,Buckingham,1,0,0,0,0,2,0,1,2,0,0,0,610.0,8.0,596.0,8.0,17148.0,81.70000000000027,0.0,3,3,0,37.50700800000001,-78.5660852,"(37.50700800000001, -78.5660852)"
Virginia,Louisa,0,0,0,0,0,0,0,1,1,0,0,0,190.0,2.0,170.0,2.0,37591.0,53.19999999999999,0.0,1,3,0,37.9925909,-77.973865,"(37.9925909, -77.973865)"
Virginia,Fauquier,0,0,0,0,0,0,2,1,0,0,0,0,623.0,9.0,584.0,8.0,71222.0,54.700000000000045,1.404060543090618,2,3,0,38.7208787,-77.79097759999999,"(38.7208787, -77.79097759999999)"
Virginia,Pittsylvania,0,0,0,0,0,0,2,1,0,0,0,0,507.0,2.0,380.0,2.0,60354.0,210.4,0.0,2,0,0,36.7440186,-79.4703885,"(36.7440186, -79.4703885)"
Virginia,Brunswick,1,0,0,0,0,1,2,3,0,0,0,0,237.0,2.0,212.0,2.0,16231.0,154.10000000000014,0.0,3,3,0,36.7570589,-77.8367282,"(36.7570589, -77.8367282)"
Virginia,Sussex,0,0,0,0,0,0,2,2,1,0,0,0,308.0,9.0,280.0,9.0,11159.0,250.90000000000006,0.0,3,0,0,36.9058167,-77.2405153,"(36.9058167, -77.2405153)"
Virginia,Surry,0,0,0,0,0,0,2,2,0,0,0,0,52.0,2.0,39.0,2.0,6422.0,202.40000000000006,0.0,2,0,0,37.1185515,-76.8720961,"(37.1185515, -76.8720961)"
Virginia,Gloucester,0,0,0,0,0,0,2,1,1,0,0,0,162.0,2.0,147.0,2.0,37348.0,40.19999999999999,0.0,3,3,0,37.4128281,-76.5025742,"(37.4128281, -76.5025742)"
Virginia,Henry,0,0,0,0,0,0,2,0,1,0,0,0,596.0,9.0,523.0,6.0,50557.0,144.4000000000001,5.933896394168958,3,3,0,36.6588867,-79.96403389999999,"(36.6588867, -79.96403389999999)"
Virginia,Amherst,0,0,0,0,0,0,1,1,0,0,0,0,183.0,1.0,124.0,0.0,31605.0,186.7,3.1640563202024996,1,3,0,37.5588285,-79.1096901,"(37.5588285, -79.1096901)"
Virginia,Madison,0,0,0,0,0,0,1,0,0,0,0,0,70.0,1.0,62.0,1.0,13261.0,60.399999999999984,0.0,1,3,0,38.436934,-78.24761459999999,"(38.436934, -78.24761459999999)"
Virginia,Page,1,0,0,0,0,1,0,0,1,0,0,0,346.0,25.0,334.0,24.0,23902.0,50.19999999999982,4.183750313781274,2,3,0,38.63013309999999,-78.52065,"(38.63013309999999, -78.52065)"
Virginia,Essex,0,0,0,0,0,1,0,1,1,0,0,0,104.0,1.0,83.0,1.0,10953.0,191.70000000000005,0.0,1,3,0,37.9671684,-76.964306,"(37.9671684, -76.964306)"
Virginia,Lancaster,0,0,0,0,0,0,1,0,0,0,0,0,40.0,0.0,32.0,0.0,10603.0,75.5,0.0,1,3,0,37.7475945,-76.5025742,"(37.7475945, -76.5025742)"
Virginia,Wythe,0,0,0,0,0,0,0,2,0,0,0,0,116.0,3.0,107.0,3.0,28684.0,31.399999999999977,0.0,0,3,0,36.9484414,-81.0848477,"(36.9484414, -81.0848477)"
Virginia,Roanoke,0,0,0,0,0,0,0,1,0,0,0,0,498.0,4.0,456.0,4.0,94186.0,44.600000000000016,0.0,0,3,0,37.2467123,-80.1205256,"(37.2467123, -80.1205256)"
Virginia,Nelson,0,0,0,0,0,0,1,1,0,0,0,0,52.0,0.0,34.0,0.0,14930.0,120.60000000000002,0.0,1,3,0,37.7478599,-78.8835548,"(37.7478599, -78.8835548)"
Virginia,Albemarle,0,0,0,0,0,0,2,0,1,0,0,0,848.0,16.0,790.0,14.0,109330.0,53.0,1.829324064758072,3,3,0,38.0567092,-78.6114999,"(38.0567092, -78.6114999)"
Virginia,York,0,0,0,0,0,0,0,1,0,0,0,0,374.0,4.0,330.0,3.0,68280.0,64.40000000000003,1.4645577035735209,0,3,0,37.2103925,-76.3868797,"(37.2103925, -76.3868797)"
Virginia,Floyd,0,0,0,0,0,0,0,0,2,0,0,0,77.0,2.0,41.0,1.0,15749.0,228.6,6.34960949901581,2,0,0,36.9446308,-80.32131059999999,"(36.9446308, -80.32131059999999)"
Virginia,Bath,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0.0,4.0,0.0,4147.0,0.0,0.0,1,3,0,38.111733,-79.6502105,"(38.111733, -79.6502105)"
Virginia,Richmond,0,0,0,0,0,0,0,1,0,0,0,0,322.0,4.0,317.0,4.0,9023.0,55.5,0.0,0,3,0,37.9175609,-76.7105632,"(37.9175609, -76.7105632)"
Virginia,Lee,0,0,0,0,0,0,0,2,2,0,0,0,125.0,1.0,101.0,1.0,23423.0,102.50000000000006,0.0,2,3,0,36.7075931,-83.03613759999999,"(36.7075931, -83.03613759999999)"
Virginia,Wise,0,0,0,0,0,0,0,2,2,0,0,0,168.0,3.0,102.0,3.0,37383.0,176.5,0.0,2,3,0,37.0240877,-82.605118,"(37.0240877, -82.605118)"
Virginia,James City,1,0,0,0,0,1,1,0,1,0,0,0,618.0,17.0,572.0,16.0,76523.0,60.100000000000016,1.3067966493733911,3,3,0,37.3002132,-76.8028933,"(37.3002132, -76.8028933)"
Virginia,Fairfax,0,0,0,0,0,0,1,0,0,0,0,0,16544.0,529.0,15987.0,528.0,1147532.0,48.5,0.0871435393522795,1,3,0,38.9085472,-77.2405153,"(38.9085472, -77.2405153)"
Virginia,Shenandoah,0,0,0,0,0,0,0,1,1,0,0,0,722.0,46.0,685.0,42.0,43616.0,84.90000000000009,9.17094644167278,1,3,0,38.8413778,-78.5660852,"(38.8413778, -78.5660852)"
Virginia,Westmoreland,0,0,0,0,0,0,1,0,0,0,0,0,213.0,3.0,195.0,2.0,18015.0,99.89999999999986,5.550929780738274,1,3,0,38.112732,-76.7798172,"(38.112732, -76.7798172)"
Virginia,Rappahannock,0,0,0,0,0,0,2,0,0,0,0,0,44.0,2.0,40.0,2.0,7370.0,54.29999999999996,0.0,2,3,0,38.6762327,-78.1564432,"(38.6762327, -78.1564432)"
Virginia,Spotsylvania,0,0,0,0,0,0,0,1,1,0,0,0,1514.0,36.0,1375.0,34.0,136215.0,102.10000000000002,1.4682670777814484,1,3,0,38.204165,-77.6077865,"(38.204165, -77.6077865)"
Virginia,Charlotte,0,0,0,0,0,0,1,0,0,0,0,0,54.0,0.0,49.0,0.0,11880.0,42.0,0.0,1,3,0,37.0467412,-78.6114999,"(37.0467412, -78.6114999)"
Virginia,Greene,0,0,0,0,0,0,1,0,0,0,0,0,167.0,2.0,151.0,2.0,19819.0,80.70000000000005,0.0,1,3,0,38.3120359,-78.4524591,"(38.3120359, -78.4524591)"
Virginia,Smyth,0,0,0,0,0,0,1,0,0,0,0,0,151.0,3.0,123.0,3.0,30104.0,93.0,0.0,1,3,0,36.8687921,-81.5596427,"(36.8687921, -81.5596427)"
Virginia,Appomattox,0,0,0,0,0,0,0,0,1,0,0,0,88.0,0.0,72.0,0.0,15911.0,100.60000000000002,0.0,1,3,0,37.402489,-78.792953,"(37.402489, -78.792953)"
Virginia,Buchanan,0,0,0,0,0,0,0,1,0,0,0,0,80.0,1.0,73.0,0.0,21004.0,33.299999999999955,4.760997905160922,0,3,0,37.2403134,-81.9971108,"(37.2403134, -81.9971108)"
Virginia,Rockingham,0,0,0,0,0,0,1,1,1,0,0,0,950.0,19.0,919.0,17.0,81948.0,37.89999999999985,2.44057207009323,2,3,0,38.5825919,-78.8835548,"(38.5825919, -78.8835548)"
Virginia,Franklin,0,0,0,0,0,0,1,1,1,0,0,0,175.0,1.0,164.0,1.0,56042.0,19.69999999999999,0.0,2,3,0,36.9458815,-79.8296743,"(36.9458815, -79.8296743)"
Virginia,Augusta,0,0,0,0,0,0,1,0,1,0,0,0,282.0,4.0,260.0,4.0,75558.0,29.099999999999966,0.0,2,3,0,38.2004562,-79.24511489999999,"(38.2004562, -79.24511489999999)"
Virginia,Northampton,0,0,0,0,0,0,1,1,0,0,0,0,296.0,29.0,295.0,29.0,11710.0,8.600000000000364,0.0,1,3,0,37.226762,-75.9927652,"(37.226762, -75.9927652)"
Virginia,Patrick,0,0,0,0,0,0,0,1,1,0,0,0,161.0,4.0,118.0,3.0,17608.0,244.29999999999995,5.679236710586097,1,0,0,36.6886252,-80.32131059999999,"(36.6886252, -80.32131059999999)"
Virginia,Botetourt,0,0,0,0,0,0,0,0,1,0,0,0,215.0,7.0,192.0,7.0,33419.0,68.79999999999995,0.0,1,3,0,37.5774613,-79.7848422,"(37.5774613, -79.7848422)"
Virginia,Russell,0,0,0,0,0,0,1,0,0,0,0,0,130.0,2.0,73.0,1.0,26586.0,214.4,3.761378168961107,1,0,0,36.9904385,-82.08429009999999,"(36.9904385, -82.08429009999999)"
Virginia,Highland,0,0,0,0,0,0,0,0,1,0,0,0,6.0,0.0,4.0,0.0,2190.0,91.4,0.0,1,3,0,38.3999743,-79.60528839999999,"(38.3999743, -79.60528839999999)"
Virginia,King William,0,0,0,0,0,0,0,1,0,0,0,0,90.0,2.0,78.0,2.0,17148.0,69.89999999999998,0.0,0,3,0,37.7372121,-77.1485163,"(37.7372121, -77.1485163)"
Virginia,Grayson,0,0,0,0,0,0,0,0,1,0,0,0,156.0,5.0,144.0,5.0,15550.0,77.20000000000005,0.0,1,3,0,36.6721195,-81.20781640000001,"(36.6721195, -81.20781640000001)"
Virginia,Prince Edward,0,0,0,0,0,0,0,0,1,0,0,0,423.0,11.0,358.0,10.0,22802.0,285.0999999999999,4.385580212262082,1,0,0,37.1982888,-78.4297187,"(37.1982888, -78.4297187)"
Virginia,Greensville,0,0,0,0,0,0,1,0,0,0,0,0,497.0,11.0,438.0,10.0,11336.0,520.5,8.821453775582217,1,0,0,36.60568860000001,-77.6077865,"(36.60568860000001, -77.6077865)"
Virginia,Bland,0,0,0,0,0,0,0,1,0,0,0,0,22.0,0.0,7.0,0.0,6280.0,238.8,0.0,0,0,0,37.0924986,-81.1196075,"(37.0924986, -81.1196075)"
Tennessee,Marion,0,0,0,0,0,0,0,0,5,0,0,0,228.0,5.0,209.0,4.0,28907.0,65.70000000000005,3.4593697028401427,5,3,0,35.0928512,-85.64348700000001,"(35.0928512, -85.64348700000001)"
Tennessee,Hamilton,0,0,0,0,0,0,0,0,0,0,0,0,6315.0,56.0,5720.0,48.0,367804.0,161.70000000000005,2.1750715054757426,0,3,0,35.1618966,-85.14793639999999,"(35.1618966, -85.14793639999999)"
Tennessee,McMinn,0,0,0,0,0,0,0,1,1,0,0,0,559.0,20.0,493.0,20.0,53794.0,122.59999999999992,0.0,1,3,0,35.4037048,-84.6479124,"(35.4037048, -84.6479124)"
Tennessee,Loudon,0,0,0,0,0,0,0,0,0,0,0,0,754.0,3.0,682.0,3.0,54068.0,133.0999999999999,0.0,0,3,0,35.7374411,-84.3121264,"(35.7374411, -84.3121264)"
Tennessee,Lawrence,0,0,0,0,0,0,0,0,1,0,0,0,584.0,7.0,491.0,6.0,44142.0,210.70000000000005,2.265416156948031,1,0,0,35.2761735,-87.460397,"(35.2761735, -87.460397)"
Tennessee,Perry,0,0,0,0,0,0,1,0,1,0,0,0,81.0,0.0,74.0,0.0,8076.0,86.70000000000003,0.0,2,3,0,35.6786596,-87.89424509999999,"(35.6786596, -87.89424509999999)"
Tennessee,Henry,0,0,0,0,0,0,0,0,1,0,0,0,299.0,0.0,225.0,0.0,32345.0,228.79999999999995,0.0,1,0,0,36.3369938,-88.24611829999999,"(36.3369938, -88.24611829999999)"
Tennessee,Lincoln,0,0,0,0,0,0,0,2,5,0,0,0,315.0,1.0,255.0,1.0,34366.0,174.60000000000005,0.0,5,3,0,35.1239397,-86.6207943,"(35.1239397, -86.6207943)"
Tennessee,Lauderdale,0,0,0,0,0,0,0,0,3,0,0,0,522.0,9.0,438.0,6.0,25633.0,327.7000000000001,11.703663246596184,3,0,0,35.7838834,-89.6628111,"(35.7838834, -89.6628111)"
Tennessee,Gibson,0,0,0,0,0,0,0,0,3,0,0,0,735.0,7.0,590.0,2.0,49133.0,295.10000000000014,10.176459813160198,3,0,0,35.9969735,-88.86469799999999,"(35.9969735, -88.86469799999999)"
Tennessee,Carroll,0,0,0,0,0,0,0,0,2,0,0,0,330.0,3.0,244.0,3.0,27767.0,309.7999999999999,0.0,2,0,0,35.9917193,-88.4016041,"(35.9917193, -88.4016041)"
Tennessee,Houston,0,0,0,0,0,0,0,0,2,0,0,0,61.0,0.0,54.0,0.0,8201.0,85.29999999999995,0.0,2,3,0,36.283619,-87.658113,"(36.283619, -87.658113)"
Tennessee,Wayne,0,0,0,0,0,0,1,0,3,0,0,0,229.0,2.0,219.0,1.0,16673.0,60.0,5.9977208660708925,4,3,0,35.282369,-87.77633329999999,"(35.282369, -87.77633329999999)"
Tennessee,McNairy,0,0,0,0,0,0,0,0,3,1,0,0,388.0,6.0,324.0,5.0,25694.0,249.09999999999994,3.891959212267455,3,0,0,35.1183208,-88.55653099999999,"(35.1183208, -88.55653099999999)"
Tennessee,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,613.0,3.0,469.0,0.0,28117.0,512.1999999999998,10.66970160401181,0,0,0,35.6427245,-88.4016041,"(35.6427245, -88.4016041)"
Tennessee,Hardeman,0,0,0,0,0,0,1,0,3,0,0,0,942.0,18.0,830.0,11.0,25050.0,447.09999999999985,27.944111776447105,4,0,0,35.1229172,-89.0179332,"(35.1229172, -89.0179332)"
Tennessee,Humphreys,0,0,0,0,0,0,1,1,2,0,0,0,129.0,3.0,109.0,3.0,18582.0,107.60000000000002,0.0,3,3,0,36.0245773,-87.7369607,"(36.0245773, -87.7369607)"
Tennessee,Warren,0,0,0,0,0,0,1,1,1,0,0,0,540.0,4.0,429.0,4.0,41277.0,268.9000000000001,0.0,2,0,0,35.7115652,-85.80766,"(35.7115652, -85.80766)"
Tennessee,Roane,0,0,0,0,0,0,0,1,1,0,0,0,488.0,2.0,392.0,2.0,53382.0,179.90000000000006,0.0,1,3,0,35.836117,-84.56414699999999,"(35.836117, -84.56414699999999)"
Tennessee,Grainger,0,0,0,0,0,0,0,1,0,0,0,0,204.0,0.0,179.0,0.0,23320.0,107.19999999999992,0.0,0,3,0,36.3059333,-83.54965659999999,"(36.3059333, -83.54965659999999)"
Tennessee,Hawkins,0,0,0,0,0,0,0,0,1,0,0,0,485.0,9.0,369.0,4.0,56786.0,204.30000000000007,8.804987144718769,1,3,0,36.4445545,-82.95015579999999,"(36.4445545, -82.95015579999999)"
Tennessee,Sequatchie,0,0,0,0,0,0,0,1,0,0,0,0,113.0,1.0,96.0,0.0,15026.0,113.10000000000002,6.65513110608279,0,3,0,35.3469428,-85.39627689999999,"(35.3469428, -85.39627689999999)"
Tennessee,Van Buren,0,0,0,0,0,0,0,0,0,0,0,0,36.0,0.0,33.0,0.0,5872.0,51.100000000000016,0.0,0,3,0,35.6996916,-85.47880649999999,"(35.6996916, -85.47880649999999)"
Tennessee,Maury,0,0,0,0,0,0,1,0,1,0,0,0,1284.0,7.0,1089.0,7.0,96387.0,202.29999999999995,0.0,2,0,0,35.6195242,-87.14228949999999,"(35.6195242, -87.14228949999999)"
Tennessee,Montgomery,0,0,0,0,0,0,0,0,2,0,0,0,1986.0,14.0,1752.0,12.0,208993.0,112.0,0.9569698506648548,2,3,0,36.4960406,-87.460397,"(36.4960406, -87.460397)"
Tennessee,Bedford,0,0,0,0,0,0,0,0,3,0,0,0,930.0,11.0,877.0,11.0,49713.0,106.60000000000014,0.0,3,3,0,35.4702472,-86.4592091,"(35.4702472, -86.4592091)"
Tennessee,Williamson,0,0,0,0,0,0,0,2,1,0,0,0,3607.0,25.0,3308.0,22.0,238412.0,125.40000000000008,1.2583259231917856,1,3,0,35.9179271,-86.86218269999999,"(35.9179271, -86.86218269999999)"
Tennessee,Shelby,0,0,0,0,0,0,2,1,2,1,0,0,24057.0,314.0,22120.0,293.0,937166.0,206.69999999999985,2.2407983217487617,4,0,0,35.1268552,-89.9253233,"(35.1268552, -89.9253233)"
Tennessee,Carter,0,0,0,0,0,0,0,1,0,0,0,0,532.0,6.0,433.0,5.0,56391.0,175.5,1.7733326240002838,0,3,0,36.2638604,-82.12783999999999,"(36.2638604, -82.12783999999999)"
Tennessee,Monroe,0,0,0,0,0,0,0,1,2,0,0,0,451.0,9.0,377.0,9.0,46545.0,159.0,0.0,2,3,0,35.471793,-84.2278796,"(35.471793, -84.2278796)"
Tennessee,Jefferson,0,0,0,0,0,0,0,1,0,0,0,0,587.0,4.0,508.0,3.0,54495.0,145.0,1.8350307367648409,0,3,0,36.0417825,-83.46435509999999,"(36.0417825, -83.46435509999999)"
Tennessee,Washington,0,0,0,0,0,0,0,1,1,0,0,0,1291.0,2.0,1089.0,2.0,129375.0,156.1999999999999,0.0,1,3,0,36.3321016,-82.5185837,"(36.3321016, -82.5185837)"
Tennessee,Giles,0,0,0,0,0,0,1,0,1,0,0,0,387.0,13.0,354.0,10.0,29464.0,112.0,10.181916915557968,2,3,0,35.0894745,-86.9824288,"(35.0894745, -86.9824288)"
Tennessee,Morgan,0,0,0,0,0,0,0,0,2,0,0,0,127.0,1.0,91.0,1.0,21403.0,168.2,0.0,2,3,0,36.1004285,-84.6479124,"(36.1004285, -84.6479124)"
Tennessee,Fentress,0,0,0,0,0,0,0,1,0,0,0,0,96.0,0.0,76.0,0.0,18523.0,107.99999999999994,0.0,0,3,0,36.37106,-84.8984775,"(36.37106, -84.8984775)"
Tennessee,Haywood,0,0,0,0,0,0,0,1,0,0,0,0,510.0,7.0,402.0,5.0,17304.0,624.1000000000004,11.55802126675913,0,0,0,35.593858,-89.2621216,"(35.593858, -89.2621216)"
Tennessee,Tipton,0,0,0,0,0,0,0,0,2,1,0,0,1217.0,10.0,1123.0,9.0,61599.0,152.60000000000014,1.6234029773210603,2,3,0,35.5217179,-89.7379958,"(35.5217179, -89.7379958)"
Tennessee,Obion,0,0,0,0,0,0,0,1,4,0,0,0,588.0,4.0,453.0,4.0,30069.0,449.0,0.0,4,0,0,36.3469439,-89.1705998,"(36.3469439, -89.1705998)"
Tennessee,Blount,0,0,0,0,0,0,0,0,1,0,0,0,1324.0,12.0,1181.0,7.0,133088.0,107.39999999999998,3.7569127194037026,1,3,0,35.6710541,-83.8473015,"(35.6710541, -83.8473015)"
Tennessee,Sevier,0,0,0,0,0,0,0,0,2,0,0,0,1902.0,9.0,1756.0,5.0,98250.0,148.60000000000014,4.071246819338422,2,3,0,35.8271682,-83.5070203,"(35.8271682, -83.5070203)"
Tennessee,Hancock,0,0,0,0,0,0,0,0,1,0,0,0,81.0,2.0,76.0,1.0,6620.0,75.59999999999991,15.105740181268882,1,3,0,36.5456022,-83.2077645,"(36.5456022, -83.2077645)"
Tennessee,Bradley,0,0,0,0,0,0,0,1,3,0,0,0,1991.0,15.0,1739.0,10.0,108110.0,233.09999999999994,4.624919063916382,3,0,0,35.1937778,-84.8567932,"(35.1937778, -84.8567932)"
Tennessee,Knox,0,0,0,0,0,0,0,1,1,0,0,0,5035.0,46.0,4297.0,40.0,470313.0,156.99999999999991,1.275746152030669,1,3,0,35.9874629,-83.9419784,"(35.9874629, -83.9419784)"
Tennessee,Hardin,0,0,0,0,0,0,1,0,1,0,0,0,479.0,8.0,409.0,7.0,25652.0,272.89999999999986,3.8983315141119603,2,0,0,35.1142443,-88.24611829999999,"(35.1142443, -88.24611829999999)"
Tennessee,Wilson,0,0,0,0,0,0,0,0,2,0,0,0,2339.0,23.0,2102.0,22.0,144657.0,163.80000000000018,0.6912904318491327,2,3,0,36.1626241,-86.2970998,"(36.1626241, -86.2970998)"
Tennessee,Overton,0,0,0,0,0,0,0,0,1,0,0,0,209.0,1.0,139.0,1.0,22241.0,314.7000000000001,0.0,1,0,0,36.3880346,-85.31362179999999,"(36.3880346, -85.31362179999999)"
Tennessee,Madison,0,0,0,0,0,0,1,0,1,1,0,0,1189.0,20.0,929.0,13.0,97984.0,265.4,7.144023514043108,2,0,0,35.6479574,-88.86469799999999,"(35.6479574, -88.86469799999999)"
Tennessee,Weakley,0,0,0,0,0,0,0,0,1,0,0,0,482.0,4.0,310.0,3.0,33328.0,516.1,3.00048007681229,1,0,0,36.3428865,-88.7108964,"(36.3428865, -88.7108964)"
Tennessee,Rutherford,0,0,0,0,0,0,0,0,1,0,0,0,6629.0,55.0,6155.0,53.0,332285.0,142.70000000000005,0.6018929533382489,1,3,0,35.7724263,-86.3376761,"(35.7724263, -86.3376761)"
Tennessee,Sumner,0,0,0,0,0,0,0,1,1,0,0,0,3473.0,73.0,3219.0,70.0,191283.0,132.79999999999995,1.568356832546541,1,3,0,36.4718084,-86.49965460000001,"(36.4718084, -86.49965460000001)"
Tennessee,Meigs,0,0,0,0,0,0,0,0,1,0,0,0,108.0,0.0,99.0,0.0,12422.0,72.39999999999998,0.0,1,3,0,35.519359,-84.79420909999999,"(35.519359, -84.79420909999999)"
Tennessee,Campbell,0,0,0,0,0,0,0,1,1,0,0,0,254.0,1.0,221.0,1.0,39842.0,82.79999999999995,0.0,1,3,0,36.3817326,-84.1857115,"(36.3817326, -84.1857115)"
Tennessee,Union,0,0,0,0,0,0,0,0,1,0,0,0,162.0,0.0,129.0,0.0,19972.0,165.20000000000005,0.0,1,3,0,36.3194272,-83.804868,"(36.3194272, -83.804868)"
Tennessee,Fayette,0,0,0,0,0,0,0,0,3,0,0,0,704.0,8.0,642.0,8.0,41133.0,150.70000000000005,0.0,3,3,0,35.1257427,-89.4742177,"(35.1257427, -89.4742177)"
Tennessee,Crockett,0,0,0,0,0,0,0,0,2,1,0,0,274.0,5.0,236.0,4.0,14230.0,267.0,7.027406886858749,2,0,0,35.7812386,-89.1324866,"(35.7812386, -89.1324866)"
Tennessee,Dyer,0,0,0,0,0,0,0,1,3,0,0,0,668.0,8.0,568.0,7.0,37159.0,269.10000000000014,2.6911380822950024,3,0,0,36.0445248,-89.436391,"(36.0445248, -89.436391)"
Tennessee,Macon,0,0,0,0,0,0,1,0,0,0,0,0,867.0,13.0,841.0,13.0,24602.0,105.6999999999998,0.0,1,3,0,36.4983882,-85.971322,"(36.4983882, -85.971322)"
Tennessee,Hickman,0,0,0,0,0,0,0,0,1,0,0,0,272.0,0.0,233.0,0.0,25178.0,154.89999999999995,0.0,1,3,0,35.80127969999999,-87.460397,"(35.80127969999999, -87.460397)"
Tennessee,Cheatham,0,0,0,0,0,0,0,0,1,0,0,0,601.0,8.0,548.0,6.0,40667.0,130.4000000000001,4.917992475471513,1,3,0,36.184749,-87.10237459999999,"(36.184749, -87.10237459999999)"
Tennessee,Franklin,0,0,0,0,0,0,0,0,2,0,0,0,338.0,4.0,286.0,4.0,42208.0,123.19999999999992,0.0,2,3,0,35.1946865,-86.05296039999999,"(35.1946865, -86.05296039999999)"
Tennessee,Claiborne,0,0,0,0,0,0,0,1,0,0,0,0,277.0,0.0,235.0,0.0,31959.0,131.4000000000001,0.0,0,3,0,36.4830423,-83.63484299999999,"(36.4830423, -83.63484299999999)"
Tennessee,DeKalb,0,0,0,0,0,0,1,0,0,0,0,0,366.0,2.0,322.0,1.0,20490.0,214.70000000000005,4.880429477794046,1,0,0,35.9728357,-85.80766,"(35.9728357, -85.80766)"
Tennessee,Sullivan,0,0,0,0,0,0,0,1,1,0,0,0,1048.0,15.0,833.0,9.0,158348.0,135.69999999999993,3.7891226917927603,1,3,0,36.4933147,-82.34518899999999,"(36.4933147, -82.34518899999999)"
Tennessee,Grundy,0,0,0,0,0,0,0,0,1,0,0,0,118.0,2.0,102.0,2.0,13427.0,119.09999999999992,0.0,1,3,0,35.4013452,-85.684578,"(35.4013452, -85.684578)"
Tennessee,Polk,0,0,0,0,0,0,0,0,1,0,0,0,213.0,3.0,179.0,3.0,16832.0,201.90000000000006,0.0,1,3,0,35.1371578,-84.56414699999999,"(35.1371578, -84.56414699999999)"
Tennessee,Greene,0,0,0,0,0,0,0,0,1,0,0,0,504.0,9.0,376.0,5.0,69069.0,185.30000000000007,5.791310139136225,1,3,0,36.1347943,-82.82097399999999,"(36.1347943, -82.82097399999999)"
Tennessee,Cocke,0,0,0,0,0,0,0,0,2,0,0,0,482.0,4.0,412.0,1.0,36004.0,194.40000000000006,8.332407510276637,2,3,0,35.9359517,-83.12200740000002,"(35.9359517, -83.12200740000002)"
Tennessee,Unicoi,0,0,0,0,0,0,0,0,1,0,0,0,168.0,0.0,139.0,0.0,17883.0,162.10000000000005,0.0,1,3,0,36.073032,-82.5185837,"(36.073032, -82.5185837)"
Tennessee,Rhea,0,0,0,0,0,0,0,1,0,0,0,0,544.0,2.0,511.0,1.0,33167.0,99.5,3.0150450749238704,0,3,0,35.5927914,-84.981754,"(35.5927914, -84.981754)"
Tennessee,Anderson,0,0,0,0,0,0,0,1,0,0,0,0,698.0,6.0,630.0,7.0,76978.0,88.39999999999998,-1.299072462261945,0,3,0,36.0809574,-84.2278796,"(36.0809574, -84.2278796)"
Tennessee,Lewis,0,0,0,0,0,0,0,1,0,0,0,0,74.0,1.0,58.0,1.0,12268.0,130.40000000000003,0.0,0,3,0,35.4962054,-87.5000082,"(35.4962054, -87.5000082)"
Tennessee,Davidson,0,0,0,0,0,0,0,1,0,0,0,0,23305.0,219.0,21879.0,205.0,694144.0,205.5,2.016872579752904,0,3,0,36.1342563,-86.8220341,"(36.1342563, -86.8220341)"
Tennessee,Lake,0,0,0,0,0,0,0,0,0,1,0,0,794.0,0.0,756.0,0.0,7016.0,541.6000000000004,0.0,0,0,0,36.3270676,-89.49311759999999,"(36.3270676, -89.49311759999999)"
Tennessee,Putnam,0,0,0,0,0,0,0,0,0,1,0,0,1800.0,18.0,1601.0,13.0,80245.0,248.0,6.23091781419403,0,0,0,36.134602,-85.47880649999999,"(36.134602, -85.47880649999999)"
Louisiana,Allen,0,0,0,0,0,1,7,0,0,0,0,0,1284.0,30.0,1210.0,25.0,25627.0,288.6999999999998,19.51067233776876,7,0,0,30.5887484,-92.8577105,"(30.5887484, -92.8577105)"
